# file_num first_value mean stddev num_values filename
76 367.12 394.107 42.0007252437384 10 "stats-normal-regex/results.mail.log-20070411"
77 410.95 453.522 50.8889463046741 10 "stats-normal-regex/results.mail.log-20070412"
78 333.78 347.825 36.3968458111414 10 "stats-normal-regex/results.mail.log-20070413"
79 228.91 241.095 19.0230708614566 10 "stats-normal-regex/results.mail.log-20070414"
80 416.34 327.61 35.4883079337407 10 "stats-normal-regex/results.mail.log-20070415"
81 429.85 440.082 34.6205155363117 10 "stats-normal-regex/results.mail.log-20070416"
82 475.41 491.328 41.1172070549545 10 "stats-normal-regex/results.mail.log-20070417"
83 500.92 541.692 60.4421772936747 10 "stats-normal-regex/results.mail.log-20070418"
84 427.98 467.377 49.2350582512096 10 "stats-normal-regex/results.mail.log-20070419"
85 452.14 371.231 50.8053639786194 10 "stats-normal-regex/results.mail.log-20070420"
86 218.74 218.199 5.07575501772889 10 "stats-normal-regex/results.mail.log-20070421"
87 318.83 317.542 4.17383468767033 10 "stats-normal-regex/results.mail.log-20070422"
88 356.97 396.107 45.0614538269683 10 "stats-normal-regex/results.mail.log-20070423"
89 332.34 339.904 13.0724888219497 10 "stats-normal-regex/results.mail.log-20070424"
90 425.69 359.049 46.3386159590465 10 "stats-normal-regex/results.mail.log-20070425"
91 309.84 325.157 29.3730958702007 10 "stats-normal-regex/results.mail.log-20070426"
92 379.53 368.461 44.670348655456 10 "stats-normal-regex/results.mail.log-20070427"
93 179.82 183.193 8.7273891284851 10 "stats-normal-regex/results.mail.log-20070428"
