# file_num first_value mean stddev num_values filename
76 38.686579 37.5272277 0.390354575171357 10 "timing.mail.log-20070411"
77 41.140896 40.1240791 0.342739997320549 10 "timing.mail.log-20070412"
78 33.713030 32.6328818 0.362931867773775 10 "timing.mail.log-20070413"
79 21.481784 20.9625579 0.174426470842845 10 "timing.mail.log-20070414"
80 27.861302 27.1004515 0.257767203419384 10 "timing.mail.log-20070415"
81 43.984343 42.5749621 0.474623923197399 10 "timing.mail.log-20070416"
82 47.119908 45.7904706 0.448380250287008 10 "timing.mail.log-20070417"
83 48.305823 46.9905179 0.442397034159237 10 "timing.mail.log-20070418"
84 41.072160 39.9713536 0.373521326189603 10 "timing.mail.log-20070419"
85 35.072851 34.1074811 0.322559236845405 10 "timing.mail.log-20070420"
86 20.954204 20.3527862 0.201042379551576 10 "timing.mail.log-20070421"
87 28.899667 28.2259983 0.226707831600962 10 "timing.mail.log-20070422"
88 38.113939 37.0252695 0.373083599571263 10 "timing.mail.log-20070423"
89 35.818412 34.8205973 0.334093227342325 10 "timing.mail.log-20070424"
90 34.573307 33.7437994 0.424748314569746 10 "timing.mail.log-20070425"
91 35.355972 34.3913337 0.323916551069886 10 "timing.mail.log-20070426"
92 34.650289 33.6593204 0.332349425567188 10 "timing.mail.log-20070427"
93 18.314751 17.8602721 0.161205996625715 10 "timing.mail.log-20070428"
